STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00054388,"JOHN MARTIN DAM, CO US",5/23/20,0,89,57
USC00054388,"JOHN MARTIN DAM, CO US",5/24/20,0,90,56
USC00054388,"JOHN MARTIN DAM, CO US",5/25/20,0,87,43
USC00054388,"JOHN MARTIN DAM, CO US",5/26/20,0.13,71,43
USC00054388,"JOHN MARTIN DAM, CO US",5/27/20,0,83,52
USC00054388,"JOHN MARTIN DAM, CO US",5/28/20,0,84,56
USC00054388,"JOHN MARTIN DAM, CO US",5/29/20,0,83,57
USC00054388,"JOHN MARTIN DAM, CO US",5/30/20,0,95,59
USC00054388,"JOHN MARTIN DAM, CO US",5/31/20,0,97,63
USC00054388,"JOHN MARTIN DAM, CO US",6/1/20,0,99,62
USC00054388,"JOHN MARTIN DAM, CO US",6/2/20,0,101,62
USC00054388,"JOHN MARTIN DAM, CO US",6/3/20,0,98,58
USC00054388,"JOHN MARTIN DAM, CO US",6/4/20,0.18,97,61
USC00054388,"JOHN MARTIN DAM, CO US",6/5/20,0,98,60
USC00054388,"JOHN MARTIN DAM, CO US",6/6/20,0,103,72
USC00054388,"JOHN MARTIN DAM, CO US",6/7/20,0,102,72
USC00054388,"JOHN MARTIN DAM, CO US",6/8/20,0,100,68
USC00054388,"JOHN MARTIN DAM, CO US",6/9/20,0.2,95,46
USC00054388,"JOHN MARTIN DAM, CO US",6/10/20,0.25,68,44
USC00054388,"JOHN MARTIN DAM, CO US",6/11/20,0,81,52
USC00054388,"JOHN MARTIN DAM, CO US",6/12/20,0,91,55
USC00054388,"JOHN MARTIN DAM, CO US",6/13/20,0,98,53
USC00054388,"JOHN MARTIN DAM, CO US",6/14/20,0,99,70
USC00054388,"JOHN MARTIN DAM, CO US",6/15/20,0,97,68
USC00054388,"JOHN MARTIN DAM, CO US",6/16/20,0,99,70
USC00054388,"JOHN MARTIN DAM, CO US",6/17/20,0,99,67
USC00054388,"JOHN MARTIN DAM, CO US",6/18/20,0,103,67
USC00054388,"JOHN MARTIN DAM, CO US",6/19/20,0.25,84,56
USC00054388,"JOHN MARTIN DAM, CO US",6/20/20,0,83,54
USC00054388,"JOHN MARTIN DAM, CO US",6/21/20,0,91,61
USC00054388,"JOHN MARTIN DAM, CO US",6/22/20,0,95,56
USC00054388,"JOHN MARTIN DAM, CO US",6/23/20,0,92,59
USC00054388,"JOHN MARTIN DAM, CO US",6/24/20,0.53,91,57
USC00054388,"JOHN MARTIN DAM, CO US",6/25/20,0,96,65
USC00054388,"JOHN MARTIN DAM, CO US",6/26/20,0,101,66
USC00054388,"JOHN MARTIN DAM, CO US",6/27/20,0,93,61
USC00054388,"JOHN MARTIN DAM, CO US",6/28/20,0,96,59
USC00054388,"JOHN MARTIN DAM, CO US",6/29/20,0.23,100,66
USC00054388,"JOHN MARTIN DAM, CO US",6/30/20,0,103,62
USC00054388,"JOHN MARTIN DAM, CO US",7/1/20,0,94,61
USC00054388,"JOHN MARTIN DAM, CO US",7/2/20,0,91,67
USC00054388,"JOHN MARTIN DAM, CO US",7/3/20,0,98,59
USC00054388,"JOHN MARTIN DAM, CO US",7/4/20,1.15,97,62
USC00054388,"JOHN MARTIN DAM, CO US",7/5/20,0,90,63
USC00054388,"JOHN MARTIN DAM, CO US",7/6/20,0,84,61
USC00054388,"JOHN MARTIN DAM, CO US",7/7/20,0,92,65
USC00054388,"JOHN MARTIN DAM, CO US",7/8/20,0,98,64
USC00054388,"JOHN MARTIN DAM, CO US",7/9/20,0,103,66
USC00054388,"JOHN MARTIN DAM, CO US",7/10/20,0,92,66
USC00054388,"JOHN MARTIN DAM, CO US",7/11/20,0,95,69
USC00054388,"JOHN MARTIN DAM, CO US",7/12/20,0,96,69
USC00054388,"JOHN MARTIN DAM, CO US",7/13/20,0.14,100,66
USC00054388,"JOHN MARTIN DAM, CO US",7/14/20,0,101,64
USC00054388,"JOHN MARTIN DAM, CO US",7/15/20,0.86,90,63
USC00054388,"JOHN MARTIN DAM, CO US",7/16/20,0.17,86,62
USC00054388,"JOHN MARTIN DAM, CO US",7/17/20,0,96,67
USC00054388,"JOHN MARTIN DAM, CO US",7/18/20,0,98,67
USC00054388,"JOHN MARTIN DAM, CO US",7/19/20,0,99,66
USC00054388,"JOHN MARTIN DAM, CO US",7/20/20,0,100,66
USC00054388,"JOHN MARTIN DAM, CO US",7/21/20,0.03,95,62
USC00054388,"JOHN MARTIN DAM, CO US",7/22/20,0,90,64
USC00054388,"JOHN MARTIN DAM, CO US",7/23/20,0,100,66
USC00054388,"JOHN MARTIN DAM, CO US",7/24/20,0.18,99,70
USC00054388,"JOHN MARTIN DAM, CO US",7/25/20,0,100,71
USC00054388,"JOHN MARTIN DAM, CO US",7/26/20,0,99,67
USC00054388,"JOHN MARTIN DAM, CO US",7/27/20,0.23,95,68
USC00054388,"JOHN MARTIN DAM, CO US",7/28/20,0.51,73,64
USC00054388,"JOHN MARTIN DAM, CO US",7/29/20,0,85,65
USC00054388,"JOHN MARTIN DAM, CO US",7/30/20,0,97,66
USC00054388,"JOHN MARTIN DAM, CO US",7/31/20,0,83,55
USC00054388,"JOHN MARTIN DAM, CO US",8/1/20,0,87,59
USC00054388,"JOHN MARTIN DAM, CO US",8/2/20,0,90,58
USC00054388,"JOHN MARTIN DAM, CO US",8/3/20,0.02,87,56
USC00054388,"JOHN MARTIN DAM, CO US",8/4/20,0,88,58
USC00054388,"JOHN MARTIN DAM, CO US",8/5/20,0.68,95,58
USC00054388,"JOHN MARTIN DAM, CO US",8/6/20,0,92,64
USC00054388,"JOHN MARTIN DAM, CO US",8/7/20,0,95,60
USC00054388,"JOHN MARTIN DAM, CO US",8/8/20,0,101,61
USC00054388,"JOHN MARTIN DAM, CO US",8/9/20,0,101,64
USC00054388,"JOHN MARTIN DAM, CO US",8/10/20,0,102,62
USC00054388,"JOHN MARTIN DAM, CO US",8/11/20,0,97,60
USC00054388,"JOHN MARTIN DAM, CO US",8/12/20,0,100,66
USC00054388,"JOHN MARTIN DAM, CO US",8/13/20,0,95,67
USC00054388,"JOHN MARTIN DAM, CO US",8/14/20,0,100,61
USC00054388,"JOHN MARTIN DAM, CO US",8/15/20,0,101,63
USC00054388,"JOHN MARTIN DAM, CO US",8/16/20,0,93,64
USC00054388,"JOHN MARTIN DAM, CO US",8/17/20,0,95,56
USC00054388,"JOHN MARTIN DAM, CO US",8/18/20,0,96,57
USC00054388,"JOHN MARTIN DAM, CO US",8/19/20,0,100,63
USC00054388,"JOHN MARTIN DAM, CO US",8/20/20,0.02,97,60
USC00054388,"JOHN MARTIN DAM, CO US",8/21/20,0,97,62
USC00054388,"JOHN MARTIN DAM, CO US",8/22/20,0,95,58
USC00054388,"JOHN MARTIN DAM, CO US",8/23/20,0,102,59
USC00054388,"JOHN MARTIN DAM, CO US",8/24/20,0,98,68
USC00054388,"JOHN MARTIN DAM, CO US",8/25/20,0,103,66
USC00054388,"JOHN MARTIN DAM, CO US",8/26/20,0,102,64
USC00054388,"JOHN MARTIN DAM, CO US",8/27/20,0,100,63
USC00054388,"JOHN MARTIN DAM, CO US",8/28/20,0,102,66
USC00054388,"JOHN MARTIN DAM, CO US",8/29/20,0.38,95,63
USC00054388,"JOHN MARTIN DAM, CO US",8/30/20,0,80,58
USC00054388,"JOHN MARTIN DAM, CO US",8/31/20,0,94,55
USC00054388,"JOHN MARTIN DAM, CO US",9/1/20,0,79,56
USC00054388,"JOHN MARTIN DAM, CO US",9/2/20,0,82,57
USC00054388,"JOHN MARTIN DAM, CO US",9/3/20,0,90,59
USC00054388,"JOHN MARTIN DAM, CO US",9/4/20,0,84,51
USC00054388,"JOHN MARTIN DAM, CO US",9/5/20,0,94,49
USC00054388,"JOHN MARTIN DAM, CO US",9/6/20,0,99,45
USC00054388,"JOHN MARTIN DAM, CO US",9/7/20,0,105,43
USC00054388,"JOHN MARTIN DAM, CO US",9/8/20,0,97,42
USC00054388,"JOHN MARTIN DAM, CO US",9/9/20,0.23,42,33
USC00054388,"JOHN MARTIN DAM, CO US",9/10/20,0.08,42,33
USC00054388,"JOHN MARTIN DAM, CO US",9/11/20,0,52,40
USC00054388,"JOHN MARTIN DAM, CO US",9/12/20,0,81,42
USC00054388,"JOHN MARTIN DAM, CO US",9/13/20,0,84,46
USC00054388,"JOHN MARTIN DAM, CO US",9/14/20,0,86,47
USC00054388,"JOHN MARTIN DAM, CO US",9/15/20,0,86,47
USC00054388,"JOHN MARTIN DAM, CO US",9/16/20,0,87,45
USC00054388,"JOHN MARTIN DAM, CO US",9/17/20,0,84,45
USC00054388,"JOHN MARTIN DAM, CO US",9/18/20,0,87,42
USC00054388,"JOHN MARTIN DAM, CO US",9/19/20,0,91,43
USC00054388,"JOHN MARTIN DAM, CO US",9/20/20,0,95,50
USC00054388,"JOHN MARTIN DAM, CO US",9/21/20,0,90,51
USC00054388,"JOHN MARTIN DAM, CO US",9/22/20,0,91,50
USC00054388,"JOHN MARTIN DAM, CO US",9/23/20,0,88,48
USC00054388,"JOHN MARTIN DAM, CO US",9/24/20,0,89,52
USC00054388,"JOHN MARTIN DAM, CO US",9/25/20,0,92,54
USC00054388,"JOHN MARTIN DAM, CO US",9/26/20,0,97,55
USC00054388,"JOHN MARTIN DAM, CO US",9/27/20,0,96,48
USC00054388,"JOHN MARTIN DAM, CO US",9/28/20,0,70,45
USC00054388,"JOHN MARTIN DAM, CO US",9/29/20,0,67,41
USC00054388,"JOHN MARTIN DAM, CO US",9/30/20,0,83,41
USC00054388,"JOHN MARTIN DAM, CO US",10/1/20,0,80,43
USC00054388,"JOHN MARTIN DAM, CO US",10/2/20,0,70,44
USC00054388,"JOHN MARTIN DAM, CO US",10/3/20,0,83,44
USC00054388,"JOHN MARTIN DAM, CO US",10/4/20,0,71,36
USC00054388,"JOHN MARTIN DAM, CO US",10/5/20,0,83,43
USC00054388,"JOHN MARTIN DAM, CO US",10/6/20,0,90,42
USC00054388,"JOHN MARTIN DAM, CO US",10/7/20,0,89,46
USC00054388,"JOHN MARTIN DAM, CO US",10/8/20,0,89,41
USC00054388,"JOHN MARTIN DAM, CO US",10/9/20,0,89,47
USC00054388,"JOHN MARTIN DAM, CO US",10/10/20,0,92,42
USC00054388,"JOHN MARTIN DAM, CO US",10/11/20,0,88,49
USC00054388,"JOHN MARTIN DAM, CO US",10/12/20,0,88,36
USC00054388,"JOHN MARTIN DAM, CO US",10/13/20,0,80,41
USC00054388,"JOHN MARTIN DAM, CO US",10/14/20,0,79,46
USC00054388,"JOHN MARTIN DAM, CO US",10/15/20,0,89,44
USC00054388,"JOHN MARTIN DAM, CO US",10/16/20,0,57,30
USC00054388,"JOHN MARTIN DAM, CO US",10/17/20,0,73,37
USC00054388,"JOHN MARTIN DAM, CO US",10/18/20,0,77,30
USC00054388,"JOHN MARTIN DAM, CO US",10/19/20,0,46,28
USC00054388,"JOHN MARTIN DAM, CO US",10/20/20,0,78,28
USC00054388,"JOHN MARTIN DAM, CO US",10/21/20,0,76,33
USC00054388,"JOHN MARTIN DAM, CO US",10/22/20,0,80,36
USC00054388,"JOHN MARTIN DAM, CO US",10/23/20,0,60,30
USC00054388,"JOHN MARTIN DAM, CO US",10/24/20,0,45,24
USC00054388,"JOHN MARTIN DAM, CO US",10/25/20,0,59,24
USC00054388,"JOHN MARTIN DAM, CO US",10/26/20,0.09,29,13
USC00054388,"JOHN MARTIN DAM, CO US",10/27/20,0.01,17,9
USC00054388,"JOHN MARTIN DAM, CO US",10/28/20,0,30,10
USC00054388,"JOHN MARTIN DAM, CO US",10/29/20,0,51,29
USC00054388,"JOHN MARTIN DAM, CO US",10/30/20,0,64,30
USC00054388,"JOHN MARTIN DAM, CO US",10/31/20,0,69,31
USC00054388,"JOHN MARTIN DAM, CO US",11/1/20,0,69,25
USC00054388,"JOHN MARTIN DAM, CO US",11/2/20,0,68,36
USC00054388,"JOHN MARTIN DAM, CO US",11/3/20,0,77,35
USC00054388,"JOHN MARTIN DAM, CO US",11/4/20,0,78,38
USC00054388,"JOHN MARTIN DAM, CO US",11/5/20,0,82,40
USC00054388,"JOHN MARTIN DAM, CO US",11/6/20,0,84,38
USC00054388,"JOHN MARTIN DAM, CO US",11/7/20,0,86,41
USC00054388,"JOHN MARTIN DAM, CO US",11/8/20,0,84,53
USC00054388,"JOHN MARTIN DAM, CO US",11/9/20,0,73,36
USC00054388,"JOHN MARTIN DAM, CO US",11/10/20,0,55,20
USC00054388,"JOHN MARTIN DAM, CO US",11/11/20,0,56,20
USC00054388,"JOHN MARTIN DAM, CO US",11/12/20,0,49,17
USC00054388,"JOHN MARTIN DAM, CO US",11/13/20,0,50,18
USC00054388,"JOHN MARTIN DAM, CO US",11/14/20,0,64,21
USC00054388,"JOHN MARTIN DAM, CO US",11/15/20,0,64,22
USC00054388,"JOHN MARTIN DAM, CO US",11/16/20,0,33,27
USC00054388,"JOHN MARTIN DAM, CO US",11/17/20,0,71,25
USC00054388,"JOHN MARTIN DAM, CO US",11/18/20,0,68,33
USC00054388,"JOHN MARTIN DAM, CO US",11/19/20,0,80,38
USC00054388,"JOHN MARTIN DAM, CO US",11/20/20,0,74,34
USC00054388,"JOHN MARTIN DAM, CO US",11/21/20,0,56,35
USC00054388,"JOHN MARTIN DAM, CO US",11/22/20,0,53,30
USC00054388,"JOHN MARTIN DAM, CO US",11/23/20,0,50,29
USC00054388,"JOHN MARTIN DAM, CO US",11/24/20,0,73,42
USC00054388,"JOHN MARTIN DAM, CO US",11/25/20,0.26,42,20
USC00054388,"JOHN MARTIN DAM, CO US",11/26/20,0,47,23
USC00054388,"JOHN MARTIN DAM, CO US",11/27/20,0,53,23
USC00054388,"JOHN MARTIN DAM, CO US",11/28/20,0,51,23
USC00054388,"JOHN MARTIN DAM, CO US",11/29/20,0,47,16
USC00054388,"JOHN MARTIN DAM, CO US",11/30/20,0,34,17
USC00054388,"JOHN MARTIN DAM, CO US",12/1/20,0,53,20
USC00054388,"JOHN MARTIN DAM, CO US",12/2/20,0.04,46,23
USC00054388,"JOHN MARTIN DAM, CO US",12/3/20,0,31,17
USC00054388,"JOHN MARTIN DAM, CO US",12/4/20,0,42,19
USC00054388,"JOHN MARTIN DAM, CO US",12/5/20,0,59,25
USC00054388,"JOHN MARTIN DAM, CO US",12/6/20,0,58,24
USC00054388,"JOHN MARTIN DAM, CO US",12/7/20,0,59,24
USC00054388,"JOHN MARTIN DAM, CO US",12/8/20,0,64,21
USC00054388,"JOHN MARTIN DAM, CO US",12/9/20,0,64,21
USC00054388,"JOHN MARTIN DAM, CO US",12/10/20,0,64,21
USC00054388,"JOHN MARTIN DAM, CO US",12/11/20,0,48,23
USC00054388,"JOHN MARTIN DAM, CO US",12/12/20,0,33,12
USC00054388,"JOHN MARTIN DAM, CO US",12/13/20,0,31,17
USC00054388,"JOHN MARTIN DAM, CO US",12/14/20,0.06,30,-2
USC00054388,"JOHN MARTIN DAM, CO US",12/15/20,0.03,27,6
USC00054388,"JOHN MARTIN DAM, CO US",12/16/20,0,28,3
USC00054388,"JOHN MARTIN DAM, CO US",12/17/20,0,29,4
USC00054388,"JOHN MARTIN DAM, CO US",12/18/20,0,30,24
USC00054388,"JOHN MARTIN DAM, CO US",12/19/20,0,42,17
USC00054388,"JOHN MARTIN DAM, CO US",12/20/20,0,38,17
USC00054388,"JOHN MARTIN DAM, CO US",12/21/20,0,46,20
USC00054388,"JOHN MARTIN DAM, CO US",12/22/20,0,54,23
USC00054388,"JOHN MARTIN DAM, CO US",12/23/20,0,62,25
USC00054388,"JOHN MARTIN DAM, CO US",12/24/20,0,32,13
USC00054388,"JOHN MARTIN DAM, CO US",12/25/20,0,54,19
USC00054388,"JOHN MARTIN DAM, CO US",12/26/20,0,57,22
USC00054388,"JOHN MARTIN DAM, CO US",12/27/20,0,59,32
USC00054388,"JOHN MARTIN DAM, CO US",12/28/20,0,50,31
USC00054388,"JOHN MARTIN DAM, CO US",12/29/20,0,44,28
USC00054388,"JOHN MARTIN DAM, CO US",12/30/20,0,43,14
USC00054388,"JOHN MARTIN DAM, CO US",12/31/20,0,43,12
USC00054388,"JOHN MARTIN DAM, CO US",1/1/21,0,48,9
USC00054388,"JOHN MARTIN DAM, CO US",1/2/21,0,46,12
USC00054388,"JOHN MARTIN DAM, CO US",1/3/21,0,49,15
USC00054388,"JOHN MARTIN DAM, CO US",1/4/21,0,54,12
USC00054388,"JOHN MARTIN DAM, CO US",1/5/21,0,53,25
USC00054388,"JOHN MARTIN DAM, CO US",1/6/21,0,62,26
USC00054388,"JOHN MARTIN DAM, CO US",1/7/21,0,48,17
USC00054388,"JOHN MARTIN DAM, CO US",1/8/21,0,42,15
USC00054388,"JOHN MARTIN DAM, CO US",1/9/21,0,47,15
USC00054388,"JOHN MARTIN DAM, CO US",1/10/21,0,49,23
USC00054388,"JOHN MARTIN DAM, CO US",1/11/21,0,36,13
USC00054388,"JOHN MARTIN DAM, CO US",1/12/21,0,37,13
USC00054388,"JOHN MARTIN DAM, CO US",1/13/21,0,43,16
USC00054388,"JOHN MARTIN DAM, CO US",1/14/21,0,59,27
USC00054388,"JOHN MARTIN DAM, CO US",1/15/21,0,44,22
USC00054388,"JOHN MARTIN DAM, CO US",1/16/21,0,48,22
USC00054388,"JOHN MARTIN DAM, CO US",1/17/21,0,52,25
USC00054388,"JOHN MARTIN DAM, CO US",1/18/21,0,48,22
USC00054388,"JOHN MARTIN DAM, CO US",1/19/21,0,48,24
USC00054388,"JOHN MARTIN DAM, CO US",1/20/21,0,42,19
USC00054388,"JOHN MARTIN DAM, CO US",1/21/21,0,63,22
USC00054388,"JOHN MARTIN DAM, CO US",1/22/21,0,59,14
USC00054388,"JOHN MARTIN DAM, CO US",1/23/21,0,52,16
USC00054388,"JOHN MARTIN DAM, CO US",1/24/21,0,59,23
USC00054388,"JOHN MARTIN DAM, CO US",1/25/21,0.12,38,21
USC00054388,"JOHN MARTIN DAM, CO US",1/26/21,0,35,15
USC00054388,"JOHN MARTIN DAM, CO US",1/27/21,0.06,16,-3
USC00054388,"JOHN MARTIN DAM, CO US",1/28/21,0,21,-1
USC00054388,"JOHN MARTIN DAM, CO US",1/29/21,0,32,9
USC00054388,"JOHN MARTIN DAM, CO US",1/30/21,0,47,22
USC00054388,"JOHN MARTIN DAM, CO US",1/31/21,0,53,29
USC00054388,"JOHN MARTIN DAM, CO US",2/1/21,0,51,19
USC00054388,"JOHN MARTIN DAM, CO US",2/2/21,0,49,24
USC00054388,"JOHN MARTIN DAM, CO US",2/3/21,0,65,26
USC00054388,"JOHN MARTIN DAM, CO US",2/4/21,0.01,71,30
USC00054388,"JOHN MARTIN DAM, CO US",2/5/21,0,45,18
USC00054388,"JOHN MARTIN DAM, CO US",2/6/21,0,46,19
USC00054388,"JOHN MARTIN DAM, CO US",2/7/21,0,46,18
USC00054388,"JOHN MARTIN DAM, CO US",2/8/21,0,55,10
USC00054388,"JOHN MARTIN DAM, CO US",2/9/21,0,26,11
USC00054388,"JOHN MARTIN DAM, CO US",2/10/21,0,20,13
USC00054388,"JOHN MARTIN DAM, CO US",2/11/21,0,16,7
USC00054388,"JOHN MARTIN DAM, CO US",2/12/21,0,22,3
USC00054388,"JOHN MARTIN DAM, CO US",2/13/21,,6,-1
USC00054388,"JOHN MARTIN DAM, CO US",2/14/21,,7,-5
USC00054388,"JOHN MARTIN DAM, CO US",2/15/21,,2,-27
USC00054388,"JOHN MARTIN DAM, CO US",2/16/21,,4,-18
USC00054388,"JOHN MARTIN DAM, CO US",2/17/21,0,10,-11
USC00054388,"JOHN MARTIN DAM, CO US",2/18/21,0,25,-3
USC00054388,"JOHN MARTIN DAM, CO US",2/19/21,0,31,4
USC00054388,"JOHN MARTIN DAM, CO US",2/20/21,0,51,13
USC00054388,"JOHN MARTIN DAM, CO US",2/21/21,0,56,27
USC00054388,"JOHN MARTIN DAM, CO US",2/22/21,0,46,22
USC00054388,"JOHN MARTIN DAM, CO US",2/23/21,0,62,24
USC00054388,"JOHN MARTIN DAM, CO US",2/24/21,0,68,24
USC00054388,"JOHN MARTIN DAM, CO US",2/25/21,0,68,25
USC00054388,"JOHN MARTIN DAM, CO US",2/26/21,0,46,19
USC00054388,"JOHN MARTIN DAM, CO US",2/27/21,0,58,14
USC00054388,"JOHN MARTIN DAM, CO US",2/28/21,0,64,18
USC00054388,"JOHN MARTIN DAM, CO US",3/1/21,0,45,12
USC00054388,"JOHN MARTIN DAM, CO US",3/2/21,0,50,18
USC00054388,"JOHN MARTIN DAM, CO US",3/3/21,0,68,21
USC00054388,"JOHN MARTIN DAM, CO US",3/4/21,0,69,25
USC00054388,"JOHN MARTIN DAM, CO US",3/5/21,0.1,54,28
USC00054388,"JOHN MARTIN DAM, CO US",3/6/21,0,62,29
USC00054388,"JOHN MARTIN DAM, CO US",3/7/21,0,72,30
USC00054388,"JOHN MARTIN DAM, CO US",3/8/21,0,74,32
USC00054388,"JOHN MARTIN DAM, CO US",3/9/21,0,74,30
USC00054388,"JOHN MARTIN DAM, CO US",3/10/21,0,77,36
USC00054388,"JOHN MARTIN DAM, CO US",3/11/21,0,62,21
USC00054388,"JOHN MARTIN DAM, CO US",3/12/21,0,55,30
USC00054388,"JOHN MARTIN DAM, CO US",3/13/21,0.75,40,35
USC00054388,"JOHN MARTIN DAM, CO US",3/14/21,0.76,40,34
USC00054388,"JOHN MARTIN DAM, CO US",3/15/21,0,43,33
USC00054388,"JOHN MARTIN DAM, CO US",3/16/21,0,53,31
USC00054388,"JOHN MARTIN DAM, CO US",3/17/21,0,50,34
USC00054388,"JOHN MARTIN DAM, CO US",3/18/21,0,44,25
USC00054388,"JOHN MARTIN DAM, CO US",3/19/21,0,55,26
USC00054388,"JOHN MARTIN DAM, CO US",3/20/21,0,66,26
USC00054388,"JOHN MARTIN DAM, CO US",3/21/21,0,81,30
USC00054388,"JOHN MARTIN DAM, CO US",3/22/21,0.03,61,30
USC00054388,"JOHN MARTIN DAM, CO US",3/23/21,0.39,42,32
USC00054388,"JOHN MARTIN DAM, CO US",3/24/21,0,55,33
USC00054388,"JOHN MARTIN DAM, CO US",3/25/21,0,44,24
USC00054388,"JOHN MARTIN DAM, CO US",3/26/21,0,58,25
USC00054388,"JOHN MARTIN DAM, CO US",3/27/21,0,62,33
USC00054388,"JOHN MARTIN DAM, CO US",3/28/21,0,58,26
USC00054388,"JOHN MARTIN DAM, CO US",3/29/21,0,72,27
USC00054388,"JOHN MARTIN DAM, CO US",3/30/21,0,86,29
USC00054388,"JOHN MARTIN DAM, CO US",3/31/21,0,48,30
USC00054388,"JOHN MARTIN DAM, CO US",4/1/21,0,57,28
USC00054388,"JOHN MARTIN DAM, CO US",4/2/21,0,72,32
USC00054388,"JOHN MARTIN DAM, CO US",4/3/21,0,80,36
USC00054388,"JOHN MARTIN DAM, CO US",4/4/21,0,84,43
USC00054388,"JOHN MARTIN DAM, CO US",4/5/21,0,86,44
USC00054388,"JOHN MARTIN DAM, CO US",4/6/21,0,87,42
USC00054388,"JOHN MARTIN DAM, CO US",4/7/21,0.03,77,38
USC00054388,"JOHN MARTIN DAM, CO US",4/8/21,0,64,35
USC00054388,"JOHN MARTIN DAM, CO US",4/9/21,0,75,38
USC00054388,"JOHN MARTIN DAM, CO US",4/10/21,0,60,24
USC00054388,"JOHN MARTIN DAM, CO US",4/11/21,0,69,39
USC00054388,"JOHN MARTIN DAM, CO US",4/12/21,0,69,30
USC00054388,"JOHN MARTIN DAM, CO US",4/13/21,0,54,30
USC00054388,"JOHN MARTIN DAM, CO US",4/14/21,0,56,30
USC00054388,"JOHN MARTIN DAM, CO US",4/15/21,0,58,41
USC00054388,"JOHN MARTIN DAM, CO US",4/16/21,0.02,49,32
USC00054388,"JOHN MARTIN DAM, CO US",4/17/21,0,43,33
USC00054388,"JOHN MARTIN DAM, CO US",4/18/21,0,47,29
USC00054388,"JOHN MARTIN DAM, CO US",4/19/21,0,62,31
USC00054388,"JOHN MARTIN DAM, CO US",4/20/21,0.05,60,23
USC00054388,"JOHN MARTIN DAM, CO US",4/21/21,0,45,26
USC00054388,"JOHN MARTIN DAM, CO US",4/22/21,0,55,31
USC00054388,"JOHN MARTIN DAM, CO US",4/23/21,0,74,33
USC00054388,"JOHN MARTIN DAM, CO US",4/24/21,0,67,37
USC00054388,"JOHN MARTIN DAM, CO US",4/25/21,0,76,41
USC00054388,"JOHN MARTIN DAM, CO US",4/26/21,0,89,53
USC00054388,"JOHN MARTIN DAM, CO US",4/27/21,0,89,48
USC00054388,"JOHN MARTIN DAM, CO US",4/28/21,0,79,45
USC00054388,"JOHN MARTIN DAM, CO US",4/29/21,0,59,36
USC00054388,"JOHN MARTIN DAM, CO US",4/30/21,0,74,37
USC00054388,"JOHN MARTIN DAM, CO US",5/1/21,0,82,43
USC00054388,"JOHN MARTIN DAM, CO US",5/2/21,0,89,46
USC00054388,"JOHN MARTIN DAM, CO US",5/3/21,0.19,85,45
USC00054388,"JOHN MARTIN DAM, CO US",5/4/21,0,50,39
USC00054388,"JOHN MARTIN DAM, CO US",5/5/21,0.02,66,42
USC00054388,"JOHN MARTIN DAM, CO US",5/6/21,0.01,70,33
USC00054388,"JOHN MARTIN DAM, CO US",5/7/21,0,81,44
USC00054388,"JOHN MARTIN DAM, CO US",5/8/21,0,89,52
USC00054388,"JOHN MARTIN DAM, CO US",5/9/21,0,87,42
USC00054388,"JOHN MARTIN DAM, CO US",5/10/21,0.03,57,40
USC00054388,"JOHN MARTIN DAM, CO US",5/11/21,1.41,46,36
USC00054388,"JOHN MARTIN DAM, CO US",5/12/21,0.06,45,37
USC00054388,"JOHN MARTIN DAM, CO US",5/13/21,0,58,39
USC00054388,"JOHN MARTIN DAM, CO US",5/14/21,0,79,46
USC00054388,"JOHN MARTIN DAM, CO US",5/15/21,0,80,53
USC00054388,"JOHN MARTIN DAM, CO US",5/16/21,0,74,51
USC00054388,"JOHN MARTIN DAM, CO US",5/17/21,0.26,78,53
USC00054388,"JOHN MARTIN DAM, CO US",5/18/21,0.36,68,50
USC00054388,"JOHN MARTIN DAM, CO US",5/19/21,0.13,69,48
USC00054388,"JOHN MARTIN DAM, CO US",5/20/21,0,70,50
USC00054388,"JOHN MARTIN DAM, CO US",5/21/21,0,84,57
USC00054388,"JOHN MARTIN DAM, CO US",5/22/21,0,74,68
USC00054388,"JOHN MARTIN DAM, CO US",5/23/21,0,80,64
USC00054388,"JOHN MARTIN DAM, CO US",5/24/21,0,83,53
USC00054388,"JOHN MARTIN DAM, CO US",5/25/21,0,82,53
USC00054388,"JOHN MARTIN DAM, CO US",5/26/21,0,77,55
USC00054388,"JOHN MARTIN DAM, CO US",5/27/21,0,83,55
USC00054388,"JOHN MARTIN DAM, CO US",5/28/21,0,79,49
USC00054388,"JOHN MARTIN DAM, CO US",5/29/21,,83,49
USC00054388,"JOHN MARTIN DAM, CO US",5/30/21,,84,54
USC00054388,"JOHN MARTIN DAM, CO US",5/31/21,,60,52
USC00054388,"JOHN MARTIN DAM, CO US",6/1/21,,63,53
USC00054388,"JOHN MARTIN DAM, CO US",6/2/21,0.46,72,47
USC00054388,"JOHN MARTIN DAM, CO US",6/3/21,0,75,50
USC00054388,"JOHN MARTIN DAM, CO US",6/4/21,0,80,53
USC00054388,"JOHN MARTIN DAM, CO US",6/5/21,0,85,54
USC00054388,"JOHN MARTIN DAM, CO US",6/6/21,0,89,57
USC00054388,"JOHN MARTIN DAM, CO US",6/7/21,0.74,90,60
USC00054388,"JOHN MARTIN DAM, CO US",6/8/21,0,91,63
USC00054388,"JOHN MARTIN DAM, CO US",6/9/21,0,93,57
USC00054388,"JOHN MARTIN DAM, CO US",6/10/21,0,92,56
USC00054388,"JOHN MARTIN DAM, CO US",6/11/21,0,98,57
