"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-09","0.01","84","54","55"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-10","0.03","78","53","56"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-11","0.04","72","54","56"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-12","0.22","72","50","52"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-13","0.03","70","48","48"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-14","0.00","78","48","57"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-15","0.00","79","50","50"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-16","0.00","80","50","53"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-17","0.00","81","53","68"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-18","0.14","88","56","64"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-19","0.15","80","53","54"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-20","0.02","78","53","57"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-21","0.00","80","53","54"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-22","0.00","80","53","55"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-23","0.00","84","52","52"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-24","0.00","86","52","56"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-25","0.00","86","56","64"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-26","0.13","80","55","56"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-27","0.13","70","55","55"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-28","0.00","73","51","51"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-29","0.00","79","50","52"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-30","0.01","79","52","59"
"USC00056205","OURAY NUMBER 2, CO US","2011-07-31","0.40","81","57","57"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-01","0.11","80","55","61"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-02","0.10","68","54","57"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-03","0.18","74","51","52"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-04","0.27","77","51","53"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-05","0.14","80","50","52"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-06","0.00","84","52","53"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-07","0.00","78","52","52"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-08","0.00","84","49","49"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-09","0.00","82","49","52"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-10","0.00","84","50","53"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-11","0.00","79","51","63"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-12","0.01","79","50","52"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-13","0.00","82","52","54"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-14","0.00","86","54","66"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-15","0.02","77","54","55"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-16","0.00","79","52","52"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-17","0.13","81","52","56"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-18","0.00","84","55","61"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-19","0.00","80","56","58"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-20","0.03","75","53","53"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-21","0.02","82","53","54"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-22","0.09","79","52","52"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-23","0.00","80","52","54"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-24","0.00","83","53","57"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-25","0.09","82","56","56"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-26","0.09","78","54","55"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-27","0.11","77","55","57"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-28","0.00","81","56","57"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-29","0.33","78","52","53"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-30","0.00","78","51","52"
"USC00056205","OURAY NUMBER 2, CO US","2011-08-31","0.04","76","52","54"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-01","0.07","77","54","59"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-02","0.00","82","55","55"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-03","0.01","78","50","51"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-04","0.00","77","50","57"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-05","0.00","75","52","56"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-06","0.00","79","54","55"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-07","0.43","60","47","48"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-08","0.00","68","43","44"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-09","0.00","70","43","51"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-10","0.25","70","40","40"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-11","0.00","65","40","49"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-12","0.09","66","45","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-13","0.10","64","45","46"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-14","0.12","63","44","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-15","0.11","56","44","44"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-16","0.02","62","41","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-17","0.36","58","42","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-18","0.42","54","38","38"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-19","0.00","63","38","41"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-20","0.00","69","41","42"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-21","0.01","70","42","43"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-22","0.00","70","40","41"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-23","0.00","69","41","41"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-24","0.00","72","40","43"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-25","0.00","74","43","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-26","0.00","75","43","43"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-27","0.00","74","43","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-28","0.00","75","44","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-29","0.00","74","44","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-09-30","0.00","69","44","55"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-01","0.25","71","45","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-02","0.00","73","44","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-03","0.00","67","43","43"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-04","0.00","66","43","51"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-05","0.40","56","43","47"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-06","0.50","56","40","40"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-07","0.54","45","27","28"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-08","0.26","44","27","27"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-09","0.00","41","25","25"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-10","0.00","45","25","28"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-11","0.00","55","28","40"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-12","0.00","56","36","37"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-13","0.00","60","33","34"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-14","0.00","64","34","38"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-15","0.00","68","37","40"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-16","0.00","73","39","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-17","0.00","73","44","48"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-18","0.00","53","29","29"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-19","0.00","53","29","32"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-20","0.00","64","32","33"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-21","0.00","62","33","34"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-22","0.00","63","32","32"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-23","0.00","59","32","34"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-24","0.00","63","33","38"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-25","0.00","68","38","47"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-26","0.33","55","32","32"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-27","0.28","33","25","26"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-28","0.00","39","24","24"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-29","0.00","45","23","27"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-30","0.00","52","27","27"
"USC00056205","OURAY NUMBER 2, CO US","2011-10-31","0.00","54","27","34"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-01","0.00","58","33","33"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-02","0.64","60","22","22"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-03","0.03","30","16","17"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-04","0.00","47","17","45"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-05","0.42","50","32","32"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-06","0.10","37","23","25"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-07","0.00","37","22","24"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-08","0.14","37","24","24"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-09","0.00","33","15","17"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-10","0.00","38","16","21"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-11","0.00","45","21","26"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-12","0.00","49","26","35"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-13","0.00","47","35","39"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-14","0.04","43","24","25"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-15","0.00","47","25","26"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-16","0.00","46","23","23"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-17","0.00","37","21","23"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-18","0.00","48","23","39"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-19","0.00","54","37","38"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-20","0.00","48","37","37"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-21","0.00","48","32","33"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-22","0.07","40","28","28"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-23","0.00","45","27","28"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-24","0.00","54","28","37"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-25","0.00","58","35","35"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-26","0.00","43","17","17"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-27","0.00","32","16","19"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-28","0.00","48","19","29"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-29","0.00","55","28","29"
"USC00056205","OURAY NUMBER 2, CO US","2011-11-30","0.00","48","26","26"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-01","0.00","56","25","27"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-02","0.00","41","24","34"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-03","0.06","41","23","23"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-04","0.21","26","16","16"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-05","0.17","18","11","11"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-06","0.03","16","0","2"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-07","0.00","22","2","11"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-08","0.00","36","10","19"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-09","0.00","33","12","14"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-10","0.00","37","13","18"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-11","0.00","37","17","20"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-12","0.00","39","19","34"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-13","0.19","42","26","29"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-14","0.11","40","26","26"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-15","0.08","28","9","11"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-16","0.00","27","11","12"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-17","0.00","31","11","14"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-18","0.00","41","14","24"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-19","0.00","45","24","26"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-20","0.00","32","19","19"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-21","0.00","33","14","15"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-22","0.22","34","14","14"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-23","0.06","18","1","1"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-24","0.00","22","0","7"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-25","0.00","29","7","12"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-26","0.00","35","12","22"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-27","0.00","41","18","21"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-28","0.00","43","18","18"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-29","0.00","44","18","32"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-30","0.01","48","30","30"
"USC00056205","OURAY NUMBER 2, CO US","2011-12-31","0.00","51","29","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-01","0.00","42","15","21"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-02","0.00","45","21","22"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-03","0.00","46","21","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-04","0.00","47","23","24"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-05","0.00","50","24","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-06","0.00","51","25","28"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-07","0.00","45","26","32"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-08","0.17","42","19","19"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-09","0.00","28","11","16"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-10","0.00","35","13","18"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-11","0.00","44","17","28"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-12","0.00","29","7","8"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-13","0.00","32","8","12"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-14","0.00","35","10","20"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-15","0.00","45","20","21"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-16","0.01","49","20","30"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-17","0.08","36","7","7"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-18","0.00","31","6","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-19","0.00","42","27","35"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-20","0.00","57","33","36"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-21","0.00","45","28","40"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-22","0.56","44","22","22"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-23","0.00","27","16","22"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-24","0.08","35","22","25"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-25","0.04","26","10","12"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-26","0.00","20","11","20"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-27","0.40","42","20","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-28","0.06","29","7","9"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-29","0.00","35","7","19"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-30","0.00","40","19","23"
"USC00056205","OURAY NUMBER 2, CO US","2012-01-31","0.00","45","21","24"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-01","0.00","40","19","19"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-02","0.00","40","18","24"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-03","0.36","30","22","22"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-04","0.03","30","16","16"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-05","0.00","33","15","19"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-06","0.07","34","17","20"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-07","0.20","27","8","10"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-08","0.00","32","8","22"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-09","0.30","41","22","25"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-10","0.00","31","14","15"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-11","0.00","41","15","22"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-12","0.01","45","21","30"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-13","0.18","36","24","24"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-14","0.00","36","18","19"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-15","0.02","36","17","21"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-16","0.00","36","13","13"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-17","0.00","36","13","14"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-18","0.00","38","14","14"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-19","0.00","41","14","32"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-20","0.09","37","13","13"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-21","0.00","26","13","21"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-22","0.00","37","21","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-23","0.00","46","27","38"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-24","0.17","38","8","9"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-25","0.00","37","9","21"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-26","0.00","53","15","15"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-27","0.00","36","15","33"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-28","0.31","47","27","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-02-29","0.01","32","14","21"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-01","0.00","37","21","28"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-02","0.21","31","13","16"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-03","0.14","20","2","2"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-04","0.00","32","2","17"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-05","0.00","44","17","28"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-06","0.00","53","17","36"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-07","0.00","52","35","36"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-08","0.11","40","19","24"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-09","0.00","39","20","20"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-10","0.00","46","19","26"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-11","0.00","51","26","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-12","0.00","50","26","29"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-13","0.00","56","29","42"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-14","0.00","59","29","31"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-15","0.00","57","31","31"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-16","0.00","60","31","39"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-17","0.00","64","38","45"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-18","0.00","58","37","37"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-19","0.35","37","17","18"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-20","0.15","27","18","18"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-21","0.00","33","16","21"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-22","0.00","45","21","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-23","0.00","59","27","34"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-24","0.00","64","32","37"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-25","0.00","67","37","43"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-26","0.00","67","43","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-27","0.00","59","31","33"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-28","0.00","59","32","39"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-29","0.00","64","34","38"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-30","0.00","60","35","37"
"USC00056205","OURAY NUMBER 2, CO US","2012-03-31","0.00","63","34","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-01","0.00","72","41","48"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-02","0.03","64","29","29"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-03","0.32","31","26","29"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-04","0.03","45","29","32"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-05","0.00","60","31","42"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-06","0.01","63","40","47"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-07","0.00","59","24","24"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-08","0.00","54","21","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-09","0.00","66","37","39"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-10","0.00","71","39","42"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-11","0.00","70","42","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-12","0.00","68","34","34"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-13","0.00","50","27","28"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-14","0.00","45","28","33"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-15","0.15","45","21","26"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-16","0.20","42","26","28"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-17","0.00","47","28","31"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-18","0.00","60","31","36"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-19","0.03","66","35","39"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-20","0.24","51","33","33"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-21","0.00","60","32","38"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-22","0.00","68","38","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-23","0.00","72","41","44"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-24","0.00","74","41","46"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-25","0.00","75","46","49"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-26","0.00","68","48","52"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-27","0.23","70","39","39"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-28","0.00","57","30","35"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-29","0.00","55","31","37"
"USC00056205","OURAY NUMBER 2, CO US","2012-04-30","0.00","60","33","35"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-01","0.00","68","35","48"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-02","0.00","66","45","46"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-03","0.00","70","43","49"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-04","0.00","72","45","55"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-05","0.00","76","39","45"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-06","0.00","75","34","35"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-07","0.00","61","35","44"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-08","0.00","57","31","35"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-09","0.00","61","35","39"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-10","0.03","68","38","40"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-11","0.00","70","40","40"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-12","0.00","64","40","43"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-13","0.00","66","42","43"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-14","0.00","62","36","36"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-15","0.00","70","36","42"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-16","0.00","77","42","52"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-17","0.00","74","46","47"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-18","0.00","72","46","57"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-19","0.02","70","40","44"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-20","0.04","61","38","40"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-21","0.00","71","39","44"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-22","0.00","78","44","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-23","0.00","79","48","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-24","0.00","75","39","46"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-25","0.00","68","46","56"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-26","0.00","75","56","59"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-27","0.00","71","32","32"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-28","0.00","58","31","32"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-29","0.00","66","32","39"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-30","0.00","76","39","42"
"USC00056205","OURAY NUMBER 2, CO US","2012-05-31","0.00","74","41","43"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-01","0.00","75","42","46"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-02","0.00","79","46","53"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-03","0.01","79","46","52"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-04","0.00","83","51","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-05","0.03","82","54","61"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-06","0.00","79","47","49"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-07","0.00","83","44","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-08","0.00","79","48","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-09","0.00","83","49","60"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-10","0.00","82","45","45"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-11","0.00","70","39","40"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-12","0.00","74","37","45"
