STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/3/13,0.01,39,54,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/4/13,0,47,72,28
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/5/13,0,54,79,36
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/6/13,0,60,70,42
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/7/13,0,58,75,38
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/8/13,0,55,78,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/9/13,0.03,35,41,16
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/10/13,0,21,36,14
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/11/13,0,35,63,14
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/12/13,0,47,65,28
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/13/13,0,49,74,37
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/14/13,0,59,65,39
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/15/13,0,51,72,35
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/16/13,0,40,53,34
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/17/13,0.13,35,36,25
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/18/13,0,29,38,22
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/19/13,0,37,59,20
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/20/13,0,47,64,27
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/21/13,0,52,68,30
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/22/13,0.01,51,73,28
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/23/13,0.12,27,30,20
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/24/13,0,32,57,19
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/25/13,0,48,75,26
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/26/13,0,61,73,45
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/27/13,0,58,77,34
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/28/13,0,61,83,37
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/29/13,0,65,88,43
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/30/13,0,66,77,47
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/1/13,0.13,47,52,30
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/2/13,0.01,34,49,28
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/3/13,0,43,68,23
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/4/13,0,50,67,30
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/5/13,0,46,60,34
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/6/13,0,51,71,34
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/7/13,0,60,78,41
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/8/13,0.4,56,60,47
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/9/13,0.13,50,57,45
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/10/13,0,51,67,36
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/11/13,0,56,69,45
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/12/13,0,62,81,43
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/13/13,0,69,89,49
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/14/13,0,72,91,52
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/15/13,0.01,71,88,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/16/13,0,69,88,51
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/17/13,0,73,91,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/18/13,0,69,82,51
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/19/13,0,66,79,51
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/20/13,0.05,58,71,43
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/21/13,0,57,75,43
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/22/13,0,61,82,43
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/23/13,0,61,67,50
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/24/13,0,67,94,49
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/25/13,0,76,93,52
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/26/13,0,74,92,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/27/13,0,76,89,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/28/13,0,72,88,52
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/29/13,0,71,82,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/30/13,0,67,82,44
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/31/13,0,67,83,44
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/1/13,0,62,75,40
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/2/13,0,63,89,44
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/3/13,0,76,98,49
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/4/13,0.03,75,85,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/5/13,0.07,59,62,51
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/6/13,0,59,82,44
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/7/13,0,69,82,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/8/13,0.14,71,89,51
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/9/13,0,67,91,49
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/10/13,0,80,103,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/11/13,0,85,104,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/12/13,0,80,97,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/13/13,0,79,93,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/14/13,0,82,94,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/15/13,0,75,93,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/16/13,0,72,90,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/17/13,0,71,90,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/18/13,0.03,71,89,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/19/13,0,72,97,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/20/13,0,81,100,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/21/13,0,79,100,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/22/13,0,79,97,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/23/13,0,77,90,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/24/13,0,76,97,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/25/13,0,82,97,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/26/13,0,83,99,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/27/13,0,87,104,67
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/28/13,0,85,99,67
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/29/13,0,80,87,65
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/30/13,0,72,84,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/1/13,0,67,80,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/2/13,0.03,68,83,54
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/3/13,0,70,88,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/4/13,0,76,93,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/5/13,0.05,79,96,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/6/13,0.05,78,97,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/7/13,0,74,95,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/8/13,0,80,101,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/9/13,0,83,100,67
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/10/13,0,82,95,66
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/11/13,0,74,97,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/12/13,0,84,101,66
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/13/13,0,83,97,71
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/14/13,0,79,91,65
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/15/13,0.16,70,80,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/16/13,0,68,82,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/17/13,0,72,88,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/18/13,0,76,96,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/19/13,0.01,79,90,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/20/13,1.27,72,91,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/21/13,0,77,95,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/22/13,0,82,99,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/23/13,0,82,102,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/24/13,0,78,85,66
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/25/13,0.07,72,88,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/26/13,0,69,86,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/27/13,0,76,97,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/28/13,0.02,69,80,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/29/13,0.02,71,88,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/30/13,0,75,94,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/31/13,0,79,93,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/1/13,0,76,91,65
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/2/13,0,81,96,69
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/3/13,0.55,78,88,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/4/13,0.02,71,86,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/5/13,0,77,94,65
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/6/13,0,79,95,66
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/7/13,1.89,71,75,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/8/13,0,65,74,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/9/13,0.31,67,79,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/10/13,0.24,65,84,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/11/13,0.01,70,87,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/12/13,0.1,71,85,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/13/13,0.11,67,83,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/14/13,0.03,67,83,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/15/13,0,70,87,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/16/13,0,74,90,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/17/13,0,75,93,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/18/13,0,75,91,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/19/13,0,78,93,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/20/13,0,78,95,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/21/13,0,79,95,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/22/13,0.62,80,90,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/23/13,0.04,73,91,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/24/13,0,74,92,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/25/13,0,77,93,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/26/13,0,79,94,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/27/13,0,80,93,65
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/28/13,0,77,93,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/29/13,0,78,97,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/30/13,0,82,96,67
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/31/13,0,80,92,68
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/1/13,0,74,82,66
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/2/13,0,74,90,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/3/13,0,77,94,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/4/13,0,81,97,68
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/5/13,0,80,97,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/6/13,0,78,96,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/7/13,0,79,94,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/8/13,0,78,95,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/9/13,0,79,92,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/10/13,0.08,72,83,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/11/13,0.06,67,72,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/12/13,0.06,67,77,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/13/13,0.05,67,76,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/14/13,0,66,83,52
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/15/13,0.75,67,75,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/16/13,0.02,59,71,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/17/13,0,68,85,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/18/13,0,72,87,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/19/13,0,70,75,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/20/13,0,64,75,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/21/13,0,66,87,49
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/22/13,0.25,69,86,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/23/13,0,62,76,50
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/24/13,0,58,78,39
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/25/13,0,63,89,42
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/26/13,0,71,87,48
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/27/13,0,72,84,46
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/28/13,0,53,73,36
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/29/13,0,58,83,37
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/30/13,0,72,86,54
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/1/13,0,69,80,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/2/13,0,65,85,44
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/3/13,0,62,80,42
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/4/13,0,57,60,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/5/13,0,43,65,29
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/6/13,0,47,70,28
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/7/13,0,53,79,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/8/13,0,60,82,42
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/9/13,0,63,80,44
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/10/13,0,59,71,45
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/11/13,0,57,71,47
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/12/13,0,52,66,37
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/13/13,0.08,50,70,34
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/14/13,0,59,69,41
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/15/13,0.02,45,48,36
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/16/13,0.06,41,53,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/17/13,0,41,59,28
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/18/13,0.08,42,48,27
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/19/13,0,40,65,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/20/13,0,47,59,35
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/21/13,0,46,59,35
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/22/13,0,48,66,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/23/13,0,50,72,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/24/13,0,46,60,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/25/13,0,45,63,30
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/26/13,0,55,64,37
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/27/13,0,51,75,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/28/13,0,49,58,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/29/13,0,39,55,34
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/30/13,0,47,64,37
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/31/13,0,47,65,29
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/1/13,0,48,57,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/2/13,0,40,62,21
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/3/13,0,49,72,31
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/4/13,0,45,48,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/5/13,0.01,39,42,19
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/6/13,0,31,61,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/7/13,0,39,59,21
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/8/13,0,47,75,25
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/9/13,0,47,63,27
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/10/13,0,44,62,29
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/11/13,0,45,70,28
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/12/13,0,39,54,27
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/13/13,0,42,72,22
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/14/13,0,51,58,34
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/15/13,0,43,67,23
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/16/13,0,51,64,31
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/17/13,0,46,58,29
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/18/13,0,38,57,18
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/19/13,0,39,68,22
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/20/13,0,47,58,29
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/21/13,0,37,48,19
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/22/13,0.21,22,28,17
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/23/13,0,28,31,26
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/24/13,0.09,27,33,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/25/13,0.03,35,40,31
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/26/13,0,35,49,26
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/27/13,0,35,55,20
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/28/13,0,34,43,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/29/13,0,35,63,19
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/30/13,0,43,62,25
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/1/13,0,42,61,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/2/13,0,51,65,38
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/3/13,0,48,65,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/4/13,0.02,23,24,9
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/5/13,0,8,14,2
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/6/13,0,6,13,-3
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/7/13,0,10,15,5
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/8/13,0,11,25,3
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/9/13,0,10,28,-4
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/10/13,0,21,52,1
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/11/13,0,27,39,11
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/12/13,0,25,61,7
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/13/13,0,32,55,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/14/13,0,36,46,17
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/15/13,0,31,62,16
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/16/13,0,47,67,26
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/17/13,0,38,58,20
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/18/13,0,43,68,25
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/19/13,0,46,64,28
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/20/13,0,31,35,20
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/21/13,0,26,39,17
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/22/13,0,30,42,20
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/23/13,0,26,35,14
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/24/13,0,38,62,17
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/25/13,0,29,44,11
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/26/13,0,30,56,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/27/13,0,31,58,13
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/28/13,0,35,65,16
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/29/13,0.01,32,33,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/30/13,0,25,48,13
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/31/13,0,35,63,15
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/1/14,0,38,49,22
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/2/14,0,30,42,17
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/3/14,0,36,66,14
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/4/14,0.04,35,37,9
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/5/14,0,12,22,-2
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/6/14,0,9,25,-6
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/7/14,0,26,53,8
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/8/14,0,34,42,20
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/9/14,0,29,55,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/10/14,0,39,50,22
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/11/14,0,34,65,15
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/12/14,0,44,59,23
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/13/14,0,39,56,21
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/14/14,0,38,41,18
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/15/14,0,28,61,11
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/16/14,0,40,46,18
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/17/14,0,30,55,10
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/18/14,0,35,60,14
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/19/14,0,40,69,15
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/20/14,0,40,50,22
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/21/14,0,31,68,8
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/22/14,0,33,46,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/23/14,0.04,21,28,5
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/24/14,0,17,62,1
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/25/14,0,42,62,25
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/26/14,0,39,65,18
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/27/14,0.21,27,27,13
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/28/14,0.01,11,24,-12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/29/14,0,14,51,-1
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/30/14,0,42,58,28
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",1/31/14,0.15,28,28,22
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",2/1/14,0.11,24,28,15
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",2/2/14,0,15,22,0
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",2/3/14,0,20,32,15
